# {"script": "test0c_build_canonical.py v2.0", "ucdp_weights": {"2": 1.0, "3": 0.4, "4": 0.7}, "level_W": {"scale": 0.449, "D2_ratio": 1.348, "D2_pass": true, "D3_jump_sd": 1.077, "D3_pass": false}, "level_P": {"scale": 0.71, "D2_ratio": 1.265, "D2_pass": true, "D3_jump_sd": 0.231, "D3_pass": true}}
variant,year,source,value,value_ma11c,value_ma11t
B_UCDP,1984,UCDP,20.1,20.12727272727273,18.200000000000003
B_UCDP,1985,UCDP,17.6,20.33636363636364,18.581818181818186
B_UCDP,1986,UCDP,20.900000000000002,20.55454545454546,19.172727272727276
B_UCDP,1987,UCDP,23.3,20.772727272727273,20.01818181818182
B_UCDP,1988,UCDP,18.6,20.69090909090909,20.12727272727273
B_UCDP,1989,UCDP,19.1,20.672727272727272,20.12727272727273
B_UCDP,1990,UCDP,21.7,20.44545454545455,20.33636363636364
B_UCDP,1991,UCDP,23.0,20.527272727272727,20.55454545454546
B_UCDP,1992,UCDP,22.5,20.20909090909091,20.772727272727273
B_UCDP,1993,UCDP,19.400000000000002,19.818181818181817,20.69090909090909
B_UCDP,1994,UCDP,21.2,19.854545454545455,20.672727272727272
B_UCDP,1995,UCDP,17.6,19.79090909090909,20.44545454545455
B_UCDP,1996,UCDP,18.5,19.481818181818184,20.527272727272727
B_UCDP,1997,UCDP,17.400000000000002,18.727272727272727,20.20909090909091
B_UCDP,1998,UCDP,19.0,18.072727272727274,19.818181818181817
B_UCDP,1999,UCDP,19.0,17.61818181818182,19.854545454545455
B_UCDP,2000,UCDP,18.400000000000002,17.027272727272727,19.79090909090909
B_UCDP,2001,UCDP,18.3,16.763636363636365,19.481818181818184
B_UCDP,2002,UCDP,14.700000000000001,16.463636363636365,18.727272727272727
B_UCDP,2003,UCDP,15.3,16.50909090909091,18.072727272727274
B_UCDP,2004,UCDP,14.4,16.318181818181817,17.61818181818182
B_UCDP,2005,UCDP,14.700000000000001,15.936363636363637,17.027272727272727
B_UCDP,2006,UCDP,14.700000000000001,15.909090909090908,16.763636363636365
B_UCDP,2007,UCDP,15.200000000000001,15.745454545454544,16.463636363636365
B_UCDP,2008,UCDP,17.9,16.154545454545456,16.50909090909091
B_UCDP,2009,UCDP,16.9,16.927272727272726,16.318181818181817
B_UCDP,2010,UCDP,14.8,18.209090909090907,15.936363636363637
B_UCDP,2011,UCDP,18.1,19.436363636363637,15.909090909090908
B_UCDP,2012,UCDP,16.5,20.709090909090907,15.745454545454544
B_UCDP,2013,UCDP,19.2,21.845454545454547,16.154545454545456
B_UCDP,2014,UCDP,23.8,23.10909090909091,16.927272727272726
B_UCDP,2015,UCDP,28.5,24.545454545454547,18.209090909090907
B_UCDP,2016,UCDP,28.2,25.981818181818184,19.436363636363637
B_UCDP,2017,UCDP,28.7,27.136363636363637,20.709090909090907
B_UCDP,2018,UCDP,27.7,28.46363636363636,21.845454545454547
B_UCDP,2019,UCDP,31.8,29.672727272727272,23.10909090909091
B_UCDP,2020,UCDP,32.7,30.259999999999998,24.545454545454547
B_UCDP,2021,UCDP,30.599999999999998,30.455555555555552,25.981818181818184
B_UCDP,2022,UCDP,30.8,30.737499999999997,27.136363636363637
B_UCDP,2023,UCDP,31.1,31.02857142857143,28.46363636363636
B_UCDP,2024,UCDP,32.5,31.583333333333332,29.672727272727272
